asset_id,figure_id,chapter,chapter_title,working_title,visual_type,priority_score,editorial_priority,selection_status,reuse_family,source_plan
F65.06,65.6,65,Farmers Markets,Sampling Hygiene Workflow,process,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,CLEAN_ZONE_SYSTEM,docs/illustration-plans/chapter-65-illustration-plan.md
F65.07,65.7,65,Farmers Markets,Glass Breakage Response,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.08,65.8,65,Farmers Markets,Lot Traceability at a Temporary Stall,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,TRACEABILITY_CHAIN,docs/illustration-plans/chapter-65-illustration-plan.md
F65.09,65.9,65,Farmers Markets,Market Performance Dashboard,chart_data,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.10,65.10,65,Farmers Markets,Market Comparison Matrix,chart_data,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.11,65.11,65,Farmers Markets,Customer-Question Feedback Loop,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.12,65.12,65,Farmers Markets,Open-Food Risk Versus Sealed Product,comparison,6,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.13,65.13,65,Farmers Markets,Market-Day Timeline,timeline,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F66.01,66.1,66,Food Safety,Hive-to-Consumer Food-Safety Chain,process,8,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.02,66.2,66,Food Safety,Four Hazard Categories,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.03,66.3,66,Food Safety,Product-Risk Comparison,comparison,12,A_CORE,SELECT_FOR_FINAL_LAYOUT,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-66-illustration-plan.md
F66.04,66.4,66,Food Safety,Prerequisite Programmes Supporting HACCP,scientific_illustration,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.05,66.5,66,Food Safety,HACCP Decision Cycle,decision_flow,7,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.06,66.6,66,Food Safety,Honey-Room Hygiene Zoning,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.07,66.7,66,Food Safety,Cleaning Versus Sanitation,comparison,6,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.08,66.8,66,Food Safety,Glass Breakage Response,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.09,66.9,66,Food Safety,Product-Specific Controls,scientific_illustration,6,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-66-illustration-plan.md
F66.10,66.10,66,Food Safety,HOLD / RELEASED / REJECTED,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.11,66.11,66,Food Safety,Recall Triangle,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F66.12,66.12,66,Food Safety,Mock Recall Dashboard,chart_data,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-66-illustration-plan.md
F67.01,67.1,67,Traceability,Backward and Forward Traceability,scientific_illustration,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.02,67.2,67,Traceability,One Step Back / One Step Forward,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.03,67.3,67,Traceability,Internal Lot Architecture,scientific_illustration,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.04,67.4,67,Traceability,Example Lot-Code System,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.05,67.5,67,Traceability,Blend Country Percentages,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.06,67.6,67,Traceability,Mass-Balance Equation,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.07,67.7,67,Traceability,Farmers-Market Lot Reconciliation,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.08,67.8,67,Traceability,Online Order-to-Lot Link,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.09,67.9,67,Traceability,Retained Sample and Chain of Custody,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.10,67.10,67,Traceability,Mock Recall Dashboard,chart_data,3,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.11,67.11,67,Traceability,Label Version Control,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-67-illustration-plan.md
F67.12,67.12,67,Traceability,Digital Traceability Resilience,scientific_illustration,8,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-67-illustration-plan.md
F68.01,68.1,68,Legal Requirements,Beekeeping Compliance Map,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.02,68.2,68,Legal Requirements,Compliance Matrix Example,chart_data,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.03,68.3,68,Legal Requirements,Registration / Approval / Licence / Notification / Certification,comparison,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.04,68.4,68,Legal Requirements,Primary Production Versus Processing/Packing,comparison,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.05,68.5,68,Legal Requirements,Honey Label Compliance Layers,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.06,68.6,68,Legal Requirements,EU 2026 Blend-Origin Record Path,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.07,68.7,68,Legal Requirements,Online Sale Legal Layers,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.08,68.8,68,Legal Requirements,Bee Health and Medicine Compliance,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.09,68.9,68,Legal Requirements,Product Category Changes,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.10,68.10,68,Legal Requirements,Law Versus Contract Versus Voluntary Certification,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-68-illustration-plan.md
F68.11,68.11,68,Legal Requirements,Legal Change Management,process,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-68-illustration-plan.md
F69.01,69.1,69,Insurance,Risk Treatment Framework,decision_flow,5,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.02,69.2,69,Insurance,Insurance Coverage Map,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.03,69.3,69,Insurance,Public Liability Versus Product Liability,comparison,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.04,69.4,69,Insurance,Liability Versus Recall Cost,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.05,69.5,69,Insurance,Seasonal Stock Exposure,chart_data,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.06,69.6,69,Insurance,Business Interruption and Biological Seasonality,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.07,69.7,69,Insurance,Policy Anatomy,anatomical,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.08,69.8,69,Insurance,Occurrence Versus Claims-Made,timeline,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.09,69.9,69,Insurance,Contract and Insurance Mismatch,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.10,69.10,69,Insurance,Claim Evidence Pack,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.11,69.11,69,Insurance,Food Incident and Insurance Coordination,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-69-illustration-plan.md
F69.12,69.12,69,Insurance,Annual Insurance Review,decision_flow,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-69-illustration-plan.md
F70.01,70.1,70,Organic Beekeeping,Organic Beekeeping as a System,scientific_illustration,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,APIARY_SITE_SYSTEM,docs/illustration-plans/chapter-70-illustration-plan.md
F70.02,70.2,70,Organic Beekeeping,"Organic, Natural, Local and Treatment-Free Are Different",scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.03,70.3,70,Organic Beekeeping,EU Apiary Siting Example,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.04,70.4,70,Organic Beekeeping,Wax Traceability,scientific_illustration,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.05,70.5,70,Organic Beekeeping,Organic Feeding Decision,decision_flow,5,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.06,70.6,70,Organic Beekeeping,Two Checks Before Varroa Treatment,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.07,70.7,70,Organic Beekeeping,Organic Varroa IPM,scientific_illustration,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.08,70.8,70,Organic Beekeeping,Welfare Versus Certification Status,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.09,70.9,70,Organic Beekeeping,Organic/Conventional Segregation,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.10,70.10,70,Organic Beekeeping,Organic Audit Trail,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F70.11,70.11,70,Organic Beekeeping,Organic Certification Economics,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-70-illustration-plan.md
F71.01,71.1,71,Biodiversity,Levels of Biodiversity,map_landscape,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.02,71.2,71,Biodiversity,Managed Honey Bee Versus Wild Pollinator Community,comparison,8,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.03,71.3,71,Biodiversity,Season-Long Forage Calendar,timeline,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.04,71.4,71,Biodiversity,Nesting Resources,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.05,71.5,71,Biodiversity,Connected Landscape,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.06,71.6,71,Biodiversity,All-Ireland Pollinator Plan 2026–2030 Example,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.07,71.7,71,Biodiversity,Pesticide Pathways,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.08,71.8,71,Biodiversity,Apiary Density and Shared Resources,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.09,71.9,71,Biodiversity,Competition Is Context Dependent,decision_flow,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.10,71.10,71,Biodiversity,Biodiversity Monitoring Toolkit,map_landscape,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-71-illustration-plan.md
F71.11,71.11,71,Biodiversity,Conservation Action Hierarchy,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-71-illustration-plan.md
F72.01,72.1,72,Pollinator Conservation,Pollinator Life-Cycle Needs,scientific_illustration,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.02,72.2,72,Pollinator Conservation,Conservation Hierarchy,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.03,72.3,72,Pollinator Conservation,Pollinator Groups and Different Habitat Needs,scientific_illustration,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.04,72.4,72,Pollinator Conservation,Season-Long Flower Resource,timeline,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.05,72.5,72,Pollinator Conservation,Hedgerow and Field-Margin Management,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.06,72.6,72,Pollinator Conservation,Mowing Regimes,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.07,72.7,72,Pollinator Conservation,Nesting Habitat Mosaic,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.08,72.8,72,Pollinator Conservation,Pesticide-Risk Hierarchy,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.09,72.9,72,Pollinator Conservation,Managed Hive Stocking Near Sensitive Habitat,decision_flow,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.10,72.10,72,Pollinator Conservation,AIPP 2026–2030 Connectivity Example,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.11,72.11,72,Pollinator Conservation,Monitoring Before and After,map_landscape,5,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-72-illustration-plan.md
F72.12,72.12,72,Pollinator Conservation,Symbolic Versus Measurable Conservation,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-72-illustration-plan.md
F73.01,73.1,73,Scientific Research,Evidence Pathway,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.02,73.2,73,Scientific Research,Study Designs Compared,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.03,73.3,73,Scientific Research,Biological Replication Versus Pseudoreplication,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.04,73.4,73,Scientific Research,Effect Size and Confidence Interval,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.05,73.5,73,Scientific Research,Statistical Versus Practical Significance,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.06,73.6,73,Scientific Research,Evidence Hierarchy by Question,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,EVIDENCE_LADDER,docs/illustration-plans/chapter-73-illustration-plan.md
F73.07,73.7,73,Scientific Research,AI Data Split and Leakage,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.08,73.8,73,Scientific Research,Confusion Matrix for Disease Detection,chart_data,5,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.09,73.9,73,Scientific Research,Research Frontiers Map,map_landscape,11,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.10,73.10,73,Scientific Research,Technology Readiness,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.11,73.11,73,Scientific Research,Honey Authentication Toolbox,chart_data,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-73-illustration-plan.md
F73.12,73.12,73,Scientific Research,Paper-Appraisal Checklist,decision_flow,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-73-illustration-plan.md
F74.01,74.1,74,Future of Beekeeping,"Five-, Ten-, and Twenty-Year Scenario Horizons",scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.02,74.2,74,Future of Beekeeping,Technology-Adoption Framework,decision_flow,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.03,74.3,74,Future of Beekeeping,Precision Apiary Architecture,chart_data,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.04,74.4,74,Future of Beekeeping,AI Decision Support Versus Autonomous Action,decision_flow,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.05,74.5,74,Future of Beekeeping,Climate Adaptation Toolbox,timeline,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.06,74.6,74,Future of Beekeeping,Emerging Pest Pathway,chart_data,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.07,74.7,74,Future of Beekeeping,Breeding and Genomic Selection,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.08,74.8,74,Future of Beekeeping,Reduced-Chemical-Dependence IPM,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.09,74.9,74,Future of Beekeeping,Molecular Diagnostics Pipeline,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.10,74.10,74,Future of Beekeeping,Honey Authenticity and Digital Traceability,scientific_illustration,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.11,74.11,74,Future of Beekeeping,Automation and Robotics Opportunities,process,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.12,74.12,74,Future of Beekeeping,Data Governance Map,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.13,74.13,74,Future of Beekeeping,Future Business Models,process,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-74-illustration-plan.md
F74.14,74.14,74,Future of Beekeeping,Future-Readiness Checklist,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-74-illustration-plan.md
