asset_id,figure_id,chapter,chapter_title,part,working_title,visual_type,production_status,rights_status,accuracy_status,recommended_print_size,source_plan
F39.10,39.10,39,Diseases,V — Bee Health,Correct Sampling and Labelling,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-39-illustration-plan.md
F39.11,39.11,39,Diseases,V — Bee Health,Apiary Biosecurity Flow,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-39-illustration-plan.md
F39.12,39.12,39,Diseases,V — Bee Health,Routes of Disease Spread,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-39-illustration-plan.md
F39.13,39.13,39,Diseases,V — Bee Health,Differential Diagnosis Matrix,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-39-illustration-plan.md
F39.14,39.14,39,Diseases,V — Bee Health,Disease Event Record and Apiary Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-39-illustration-plan.md
F40.01,40.1,40,Parasites,V — Bee Health,"Parasite, Pathogen, Pest, and Predator",chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-40-illustration-plan.md
F40.02,40.2,40,Parasites,V — Bee Health,Adult Female Varroa,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.03,40.3,40,Parasites,V — Bee Health,Varroa Reproductive Cycle,life_cycle,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-40-illustration-plan.md
F40.04,40.4,40,Parasites,V — Bee Health,Varroa on Adult Bees,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.05,40.5,40,Parasites,V — Bee Health,Direct and Indirect Varroa Damage,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.06,40.6,40,Parasites,V — Bee Health,Varroa Spread Between Colonies,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.07,40.7,40,Parasites,V — Bee Health,Varroa and Tropilaelaps Comparison,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.08,40.8,40,Parasites,V — Bee Health,Tropilaelaps Life Cycle and Brood Dependence,life_cycle,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-40-illustration-plan.md
F40.09,40.9,40,Parasites,V — Bee Health,Tropilaelaps Surveillance Map Concept,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-40-illustration-plan.md
F40.10,40.10,40,Parasites,V — Bee Health,Tracheal Mite Location,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.11,40.11,40,Parasites,V — Bee Health,Tracheal Dissection Concept,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.12,40.12,40,Parasites,V — Bee Health,Not Every Hive Mite Is Varroa,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F40.13,40.13,40,Parasites,V — Bee Health,Monitoring Method Matches the Question,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-40-illustration-plan.md
F40.14,40.14,40,Parasites,V — Bee Health,Parasite Biosecurity for Purchased Bees and Brood,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-40-illustration-plan.md
F41.01,41.1,41,Varroa Destructor,V — Bee Health,Varroa Life Cycle in Worker Brood,life_cycle,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.02,41.2,41,Varroa Destructor,V — Bee Health,Worker Versus Drone Brood,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.03,41.3,41,Varroa Destructor,V — Bee Health,Adult-Bee Feeding Site,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-41-illustration-plan.md
F41.04,41.4,41,Varroa Destructor,V — Bee Health,Varroa–Virus–Colony Decline Pathway,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-41-illustration-plan.md
F41.05,41.5,41,Varroa Destructor,V — Bee Health,Seasonal Mite-to-Bee Ratio,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.06,41.6,41,Varroa Destructor,V — Bee Health,Adult-Bee Wash Procedure,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-41-illustration-plan.md
F41.07,41.7,41,Varroa Destructor,V — Bee Health,Monitoring Methods Compared,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-41-illustration-plan.md
F41.08,41.8,41,Varroa Destructor,V — Bee Health,Mites per 100 Bees Calculation,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.09,41.9,41,Varroa Destructor,V — Bee Health,Why Thresholds Are Contextual,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.10,41.10,41,Varroa Destructor,V — Bee Health,Varroa Control Categories,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.11,41.11,41,Varroa Destructor,V — Bee Health,Treatment Failure Versus Reinvasion,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.12,41.12,41,Varroa Destructor,V — Bee Health,Acaricide Resistance Selection,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-41-illustration-plan.md
F41.13,41.13,41,Varroa Destructor,V — Bee Health,Honey-Super and Temperature Decision Check,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F41.14,41.14,41,Varroa Destructor,V — Bee Health,Apiary Varroa Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-41-illustration-plan.md
F42.01,42.1,42,Nosema,V — Bee Health,Nosema Life Cycle in an Adult Bee,life_cycle,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-42-illustration-plan.md
F42.02,42.2,42,Nosema,V — Bee Health,Nosema/Vairimorpha Naming,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.03,42.3,42,Nosema,V — Bee Health,Healthy Versus Heavily Affected Midgut Concept,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.04,42.4,42,Nosema,V — Bee Health,Dysentery Is Not a Diagnosis,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.05,42.5,42,Nosema,V — Bee Health,Representative Sampling,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.06,42.6,42,Nosema,V — Bee Health,Microscopy Workflow,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.07,42.7,42,Nosema,V — Bee Health,Haemocytometer Counting Concept,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.08,42.8,42,Nosema,V — Bee Health,Microscopy Versus PCR/qPCR,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.09,42.9,42,Nosema,V — Bee Health,Positive Result Does Not Equal Cause,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-42-illustration-plan.md
F42.10,42.10,42,Nosema,V — Bee Health,Faecal–Oral Transmission Routes,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-42-illustration-plan.md
F42.11,42.11,42,Nosema,V — Bee Health,Nosema Management Framework,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-42-illustration-plan.md
F42.12,42.12,42,Nosema,V — Bee Health,Apiary-Level Pattern Chart,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-42-illustration-plan.md
F43.01,43.1,43,American Foulbrood,V — Bee Health,AFB Infection Cycle,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.02,43.2,43,American Foulbrood,V — Bee Health,Healthy Brood Versus Early AFB Suspicion,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.03,43.3,43,American Foulbrood,V — Bee Health,Disease-Stage Cell Series,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.04,43.4,43,American Foulbrood,V — Bee Health,Rope Test,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.05,43.5,43,American Foulbrood,V — Bee Health,Adherent Scale and Pupal Tongue,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.06,43.6,43,American Foulbrood,V — Bee Health,AFB Differential Diagnosis,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.07,43.7,43,American Foulbrood,V — Bee Health,Routes of Spore Movement,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.08,43.8,43,American Foulbrood,V — Bee Health,Suspect-Colony Containment,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.09,43.9,43,American Foulbrood,V — Bee Health,Laboratory Confirmation Pathways,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-43-illustration-plan.md
F43.10,43.10,43,American Foulbrood,V — Bee Health,Cleaning Versus Decontamination,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-43-illustration-plan.md
F43.11,43.11,43,American Foulbrood,V — Bee Health,Why Antibiotics Do Not Eradicate AFB,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-43-illustration-plan.md
F43.12,43.12,43,American Foulbrood,V — Bee Health,Trace-Back and Trace-Forward Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-43-illustration-plan.md
F43.13,43.13,43,American Foulbrood,V — Bee Health,AFB Response Decision Flow,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-43-illustration-plan.md
F44.01,44.1,44,European Foulbrood,V — Bee Health,EFB Infection Sequence,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.02,44.2,44,European Foulbrood,V — Bee Health,Healthy Versus EFB-Affected Open Brood,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.03,44.3,44,European Foulbrood,V — Bee Health,Abnormal Larval Positions,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.04,44.4,44,European Foulbrood,V — Bee Health,EFB Versus AFB,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.05,44.5,44,European Foulbrood,V — Bee Health,EFB Differential Diagnosis,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.06,44.6,44,European Foulbrood,V — Bee Health,Disease Expression and Colony Stress,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.07,44.7,44,European Foulbrood,V — Bee Health,EFB Transmission Routes,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.08,44.8,44,European Foulbrood,V — Bee Health,Sampling and Diagnostic Pathway,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.09,44.9,44,European Foulbrood,V — Bee Health,Shook-Swarm Principle,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-44-illustration-plan.md
F44.10,44.10,44,European Foulbrood,V — Bee Health,Follow-Up After Apparent Recovery,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-44-illustration-plan.md
F44.11,44.11,44,European Foulbrood,V — Bee Health,Apiary Contact Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-44-illustration-plan.md
F45.01,45.1,45,Viruses,V — Bee Health,Infection Versus Clinical Disease,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.02,45.2,45,Viruses,V — Bee Health,Viral Transmission Routes,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.03,45.3,45,Viruses,V — Bee Health,Varroa–DWV Interaction,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.04,45.4,45,Viruses,V — Bee Health,DWV Phenotype Spectrum,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.05,45.5,45,Viruses,V — Bee Health,CBPV Clinical Signs,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.06,45.6,45,Viruses,V — Bee Health,Acute Paralysis Virus Group,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.07,45.7,45,Viruses,V — Bee Health,Sacbrood Development,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.08,45.8,45,Viruses,V — Bee Health,Black Queen Cell Virus,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.09,45.9,45,Viruses,V — Bee Health,RT-PCR Workflow,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-45-illustration-plan.md
F45.10,45.10,45,Viruses,V — Bee Health,Pooled Versus Individual Sampling,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-45-illustration-plan.md
